TimeStamp,ActivePower,WindSpeed,BearingShaftTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorWinding1Temperature,GeneratorWinding2Temperature,RotorRPM,GeneratorRPM,kmeans_2_cluster,kmeans_3_cluster
2019-01-17 04:00:00,881.9329986694444,4.104098363240741,37.36808707592593,57.705717203703706,51.94390833148149,48.861348129629626,48.16664538148149,9.246943947222222,1031.2076096296298,0,1
2019-01-17 05:00:00,1360.2047487,4.619179786666667,38.25888328333334,61.215236283333326,53.480308433333335,51.94874388333333,51.21960595000001,9.294126491666667,1036.4627933333334,0,2
2019-01-17 06:00:00,912.3875516315295,4.108515559852942,37.05131731481482,58.80306455972222,54.56780820555556,54.00051636990741,53.27986502546296,8.560089591481482,942.9462330888888,0,2
2019-01-17 07:00:00,1174.3085456285,4.5388881475,38.742396883333335,61.79187165,55.21534865,54.589458900000004,53.907767283333335,8.755660834999999,977.0560061666666,0,2
2019-01-17 08:00:00,822.066018995,4.219774839166667,39.07983092222222,61.918031714814816,55.879631518518515,55.52277245370371,54.89027039444445,8.015580542833334,891.6283598296295,0,2
2019-01-17 09:00:00,923.6894610081287,4.152962325019494,38.50395332222222,60.318949555555555,55.659179766666675,53.49710545925927,52.92901180370371,8.10448839611111,903.7248602351851,0,2
2019-01-17 10:00:00,1011.6571494851787,4.350917053769841,37.50943225277778,59.70799543388048,56.699489316666664,57.46414357916667,56.694541691666664,7.918846452916667,883.4103899166666,0,2
2019-01-17 11:00:00,913.9247199061539,4.192096719551282,39.789236116666665,62.37665113333333,56.57768057619047,57.38428969047619,56.695152652380955,8.393968847619048,936.928029952381,0,2
2019-01-17 12:00:00,577.0488591000001,3.9147673149999993,40.16642913333334,61.81730125000001,56.18651355,57.045333316666664,56.21610095,9.233321783333333,1030.08084,0,2
2019-01-17 13:00:00,1933.4907628705885,5.359201369215687,39.75034421613757,62.69445367195768,56.455855570833336,59.67497906666667,58.81457960833333,9.605195789583332,1071.5076526666667,0,2
2019-01-17 14:00:00,3293.8997845000004,6.441198980833334,41.00400191666667,67.78368065,58.511295616666665,65.1107177,64.28257688333333,10.817752066666666,1206.3574966666667,0,2
2019-01-17 15:00:00,3705.1238752105264,6.600465128377192,40.93422063560606,66.93489162727273,57.7194802,68.01998880000001,67.25398866666667,11.222403049999999,1251.7568066666665,0,2
2019-01-17 16:00:00,6765.864135026315,8.076158996929825,41.611519290740745,68.95640836666666,58.81773581851852,74.62117232592593,74.10412152407407,13.646230254629629,1522.2112781481483,1,2
2019-01-17 17:00:00,5930.23161790909,7.767181570833333,42.729307977380955,69.9508441095238,59.468742505555554,76.2510567611111,75.66476623333334,13.052627322222222,1456.5395538888888,1,2
2019-01-17 18:00:00,9599.338276984126,8.609368638002644,43.13946109444444,72.18702302962963,62.170697765343924,87.66436492169312,87.19786893624338,15.289101512037035,1705.015080925926,1,0
2019-01-17 19:00:00,9775.314625564157,8.839997089860395,44.70472751666667,74.47409929444444,64.4593094074074,101.94776596296298,101.47210944074072,15.438254430555554,1722.670028148148,1,0
2019-01-17 20:00:00,5554.303272915205,7.0834035397904485,44.30152210185185,70.0412704574074,61.03306581666667,90.43825276111112,89.84578286851853,12.679954812962963,1414.5665312962963,1,0
2019-01-17 21:00:00,2796.8241895,6.103356480833334,43.09794706666667,64.70263838333334,55.880406900000004,70.80720606666668,70.03420469999999,10.267114933333334,1145.190235,0,2
2019-01-17 22:00:00,2314.781297777778,5.773834190648149,41.01760867962963,64.02294676481482,56.18923163518519,63.285336944444445,62.50958637037038,9.681525096296296,1079.4549066666668,0,2
2019-01-17 23:00:00,2036.7127360000002,5.760900665000001,40.737930600000006,64.3631823,55.8683009,58.7431963,58.00083133333333,9.416226608333334,1050.2414416666668,0,2
2019-01-18 00:00:00,1608.184739,5.277014343518519,39.20796227777778,62.20689721481482,55.21094379074074,55.56812230370371,54.81685391296296,9.23504474074074,1030.0149612962962,0,2
2019-01-18 01:00:00,1473.2114182638888,5.188330735393519,37.86778664259259,60.30761027592593,53.488044648148154,52.2867096537037,51.584259431481485,9.067712164814814,1010.916087777778,0,2
2019-01-18 02:00:00,583.2621076665,3.9427748016666673,38.74869453333333,59.720252450000004,53.1195395,50.594164500000005,49.888099133333334,8.111318444166667,904.4671787166666,0,1
2019-01-18 03:00:00,125.915984645,3.3928257785185187,37.22109508333333,54.07935088148148,51.2980212962963,46.92736719259259,46.51880660185185,3.419853614685185,369.73976340555555,0,1
2019-01-18 04:00:00,274.288264047,3.4976115275,37.895915900000006,57.451900783333336,52.389242233333334,49.955666166666674,49.33038523333334,8.150475989,908.4767281666667,0,1
2019-01-18 05:00:00,110.87136271000003,3.440773204166667,37.39511783333334,54.75660408333332,50.99597431666667,48.343558433333335,47.84106805,4.6646747015,521.5674221833334,0,1
2019-01-18 06:00:00,283.70080355000005,3.7112339941666668,37.350857966666666,54.92763186666667,50.70593973333333,49.28715675,48.74600686666667,6.010813111348486,668.7500437833332,0,1
2019-01-18 07:00:00,128.65212420499998,3.3632765216666667,37.46222873333333,55.22078738333334,51.30458291666667,50.397575100000005,49.86950915,5.294512572566138,572.7277273166666,0,1
2019-01-18 08:00:00,357.8513884938235,3.6463399377941172,36.22244331666667,53.247071520370376,50.83953762777778,51.31533493148148,50.756926005555556,5.163207028333334,568.1642449962962,0,1
2019-01-18 09:00:00,849.4230399511765,4.156166898562091,35.717889202314815,54.481629397222214,52.11747207083334,53.129079966666666,52.45806666666667,8.006502466833334,882.7792532416665,0,1
2019-01-18 10:00:00,1031.419361235,4.383495167916667,35.28488905,54.553229574999996,53.845806379166675,55.95280462916667,55.19821501250001,8.160226756875,910.8240789416668,0,1
2019-01-18 11:00:00,1645.3380691300001,4.904504285277778,39.38707724629629,63.2698479962963,55.85725561666667,59.143431066666665,58.355021150000006,9.566747291666667,1066.8958566666668,0,2
2019-01-18 12:00:00,2963.1430065,5.972728994166666,40.09905188333334,66.99816021666668,58.15515406666666,62.9397966,62.1969853,10.531227858333333,1174.0758933333334,0,2
2019-01-18 13:00:00,3144.9409605000005,6.099798160833334,40.71991251666666,67.03663245,57.41064155,65.76204196666667,65.02768766666667,10.709150091666666,1194.2364049999999,0,2
2019-01-18 14:00:00,3799.1532626111116,6.538339372870369,38.2031332962963,61.37511911111111,55.869006175,65.74833563333333,65.01320043333332,11.317278725,1261.9340641666665,0,2
2019-01-18 15:00:00,5414.042798333333,7.3232843830555545,40.17455245714286,65.21183434761905,56.84052849444444,69.34537616666667,68.75036775,12.6215063,1408.058771527778,0,2
2019-01-18 16:00:00,4204.831059499999,6.607901435833334,42.57437126666667,68.07357748333332,57.45417446666667,71.15588158333334,70.51078258333334,11.730297158333334,1308.6414583333333,0,2
2019-01-18 17:00:00,2600.5779485000003,5.960868174166667,41.240583750000006,64.16835544999999,55.62939673333333,64.70064351666666,63.91849701666666,10.053686758333333,1120.8848433333333,0,2
2019-01-18 18:00:00,2560.1185109025155,5.848658163510418,37.218021022486774,59.73727331534391,56.48980492407407,62.05146936435185,61.23710327916667,9.795553375231481,1091.6499341666665,0,2
2019-01-18 19:00:00,1932.4191755555557,5.510276401944445,38.71959697962962,62.71533734259259,56.75271067407407,60.36828811666667,59.55775899814815,9.466035110185183,1055.9139414814815,0,2
2019-01-18 20:00:00,1892.529107122807,5.453545132158869,38.94801708333333,63.081240685185186,56.16324352777778,58.15352637777778,57.31140837037037,9.316407896296296,1038.7890209259258,0,2
2019-01-18 21:00:00,1397.7985727722223,4.964108315185185,38.6074803037037,62.34813809814815,55.678266131481486,57.01765670555556,56.17626526111112,9.257421708333334,1032.3402387037038,0,2
2019-01-18 22:00:00,2229.565137255556,5.804245107407407,37.653955735185185,61.5404761537037,55.111625144444446,55.85901193888889,55.080825677777774,9.740956614814815,1086.2573518518518,0,2
2019-01-18 23:00:00,734.3371552722223,4.103996766296296,38.05500958148148,60.318975200000004,54.628028235185184,54.151741694444446,53.39032663518518,9.235558622222221,1029.9452272222222,0,2
2019-01-19 00:00:00,299.7887042672222,3.695235846018518,37.59767318703703,56.79716396296297,52.2888008,49.105729672222225,48.439143531481484,8.843650585055556,986.2313528185186,0,1
2019-01-19 01:00:00,0.0,2.9731348675000002,36.84910805,52.39654741666667,50.10429976666668,45.862320116666666,45.47823331666667,1.0124969691666668,114.70150828333334,0,1
2019-01-19 02:00:00,0.0,3.0834835533333336,34.531713805555555,48.7690628037037,49.578610729629624,42.737849411111114,42.4268600962963,1.1510022254629628,127.73526302037037,0,1
2019-01-19 03:00:00,39.39267300970588,3.1102215239215685,35.1372598,50.93171614166667,49.47155937083334,40.393375329166666,40.1931973,5.033677402,562.3837686625001,0,1
2019-01-19 04:00:00,406.3458970302941,3.625841844656863,35.473799893981486,54.414654267129634,51.59156373148148,48.606704523148146,47.97297647083334,7.076238610134259,789.2313406898147,0,1
2019-01-19 05:00:00,954.2740061449999,4.204165454166667,35.256728137500005,54.28272943333334,51.050042375000004,49.82425008333333,49.25655131666667,7.3945108177500005,825.2136651000001,0,1
2019-01-19 06:00:00,912.8858811074268,4.14956279050195,36.9202498531746,58.90612196349207,53.16357679027778,53.42896868955026,52.713881603968254,8.806008522989417,982.4084963201058,0,1
2019-01-19 07:00:00,895.716134,4.188448995833333,37.98504303333333,59.9438795,53.729930233333334,53.210519983333334,52.563154583333336,8.579789903333335,957.2189296666669,0,2
2019-01-19 08:00:00,1169.161889650966,4.32184536050348,37.61988615246278,59.57548987560784,55.045981966007936,56.61235798175599,55.88134695785058,8.27951673998627,923.1814429582159,0,2
2019-01-19 09:00:00,2512.626092750006,5.204656125126146,40.8476590147767,62.50453244253598,55.57285072938097,62.47949609053597,61.81903550265907,9.310162918806514,1038.3894933048512,0,2
2019-01-19 10:00:00,2512.626092750006,5.204656125126146,40.8476590147767,62.50453244253598,55.57285072938097,62.47949609053597,61.81903550265907,9.310162918806514,1038.3894933048512,0,2
2019-01-19 11:00:00,2512.626092750006,5.204656125126146,40.8476590147767,62.50453244253598,55.57285072938097,62.47949609053597,61.81903550265907,9.310162918806514,1038.3894933048512,0,2
2019-01-19 12:00:00,2512.626092750006,5.204656125126146,40.8476590147767,62.50453244253598,55.57285072938097,62.47949609053597,61.81903550265907,9.310162918806514,1038.3894933048512,0,2
2019-01-19 13:00:00,2512.626092750006,5.204656125126146,40.8476590147767,62.50453244253598,55.57285072938097,62.47949609053597,61.81903550265907,9.310162918806514,1038.3894933048512,0,2
2019-01-19 14:00:00,2512.626092750006,5.204656125126146,40.8476590147767,62.50453244253598,55.57285072938097,62.47949609053597,61.81903550265907,9.310162918806514,1038.3894933048512,0,2
2019-01-19 15:00:00,2512.626092750006,5.204656125126146,40.8476590147767,62.50453244253598,55.57285072938097,62.47949609053597,61.81903550265907,9.310162918806514,1038.3894933048512,0,2
2019-01-19 16:00:00,2512.626092750006,5.204656125126146,40.8476590147767,62.50453244253598,55.57285072938097,62.47949609053597,61.81903550265907,9.310162918806514,1038.3894933048512,0,2
2019-01-19 17:00:00,3441.2123960113668,6.0370969773358,42.083463959769304,65.67335714269656,56.653230155166675,66.86819799764893,66.22684798942477,10.612373816546114,1183.4635847476636,0,2
